name,university,category,description,x_id,instagram_id,line_url,website_url,member_count,activity_frequency,logo_url,is_verified
ギター研究会,東京科学大学,文化系（音楽・演劇・アート）,,@gitakenbushitsu,@gitakenbushitsu,,https://tokyotechshinkan.wixsite.com/website/%E6%A6%82%E8%A6%81,57人,週に2回,,FALSE
ロック研究会,東京科学大学,学術・研究（ゼミ・研究会・勉強会）,,@Rockken_titech,@tusrockken,,https://titech.info/circle/32,,月1回,,FALSE
モダンジャズ研究会,東京科学大学,学術・研究（ゼミ・研究会・勉強会）,,@jazztit,@tusjazz,,https://titech.info/circle/33,,週1回,,FALSE
混声合唱団コール・クライネス,東京科学大学,文化系（音楽・演劇・アート）,,@mnt_ckovfs,@chorkleines,,https://eplus.jp/sf/word/0000062852,,,,FALSE
フォークソングサークル,東京科学大学,文化系（音楽・演劇・アート）,,@folksong_FSC,@fsc_folksong,,https://titech.info/circle/35,,月1回,,FALSE
美術部（大岡山）,東京科学大学,運動系（スポーツ・アウトドア）,,@titech_artclub,@design_titech,,https://fes.isct-se-students.jp/flyer,40人,週2回,,FALSE
アニメーション研究会,東京科学大学,文化系（音楽・演劇・アート）,,@titech_animeken,@tokyotech_boat,,https://tokyotechshinkan.wixsite.com/website/%E6%A6%82%E8%A6%81,57人,週に2回,,FALSE
SF研究会,東京科学大学,学術・研究（ゼミ・研究会・勉強会）,,@otc,@otc,,https://fes.isct-se-students.jp/flyer,40人,週2回,,FALSE
演劇研究部,東京科学大学,運動系（スポーツ・アウトドア）,,@otc,@titech_engeki,,https://fes.isct-se-students.jp/flyer,40人,週2回,,FALSE
つばめ写真研究部,東京科学大学,運動系（スポーツ・アウトドア）,,@TsubamePhoto_ST,@tsubamephoto_st,,https://tokyotechphoto.blog.fc2.com/,50人,月1回,,FALSE
映画研究部,東京科学大学,運動系（スポーツ・アウトドア）,,@eiga_ken2026,@movie_titech,,https://titech.info/circle/42,,,,FALSE
デザイン研究会,東京科学大学,学術・研究（ゼミ・研究会・勉強会）,,@titechdesignlab,@design_titech,,https://www.threads.com/@design_titech,,,,FALSE
英語研究部（ESS）,東京科学大学,運動系（スポーツ・アウトドア）,,@scitokyoess,,,https://www.ferris.ac.jp/life/union_club/15.html,,,,FALSE
漫画研究会,東京科学大学,学術・研究（ゼミ・研究会・勉強会）,,@pman_titech,,,https://tokyotechshinkan.wixsite.com/website/%E6%A6%82%E8%A6%81,57人,週に2回,,FALSE
裏千家茶道部,東京科学大学,運動系（スポーツ・アウトドア）,,@otc,@tokodaisado,,https://titech.info/circle/46,,毎週,,FALSE
鉄道研究部,東京科学大学,運動系（スポーツ・アウトドア）,,@otc,@isct_railwayclub,,https://titrail.sakura.ne.jp/link.html,,,,FALSE
放送研究会,東京科学大学,学術・研究（ゼミ・研究会・勉強会）,,,@toudaihouken,,https://www.gakusei-walker.jp/s/51/club/detail/32/?srsltid=AfmBOopOtjB-Vr8k2tbPDYokCVMXM9gFC4oFV2Y2LsetjLgQLQWCu6fJ,,週に1回,,FALSE
囲碁部,東京科学大学,運動系（スポーツ・アウトドア）,,@titech_igo,,,https://www.env.go.jp/nature/onsen/pdf/list_181227.xlsx,,,,FALSE
将棋部,東京科学大学,運動系（スポーツ・アウトドア）,,@titech_shogi,,,https://www.gakusei-walker.jp/s/51/club/?srsltid=AfmBOorDJW9o8hhcaG2JKa4G44995nCz_mReHkwtUeCn8Z99eVZVnsUJ,80人,週に１回,,FALSE
天文研究部,東京科学大学,運動系（スポーツ・アウトドア）,,@otc,@otc,,https://fes.isct-se-students.jp/flyer,40人,週2回,,FALSE
新聞部,東京科学大学,運動系（スポーツ・アウトドア）,,@toudaihouken,@toudaihouken,,https://www.tnews.jp/entries/36112,,,,FALSE
東京大学音楽部女声合唱団コーロ・レティツィア,東京大学,運動系（スポーツ・アウトドア）,,@coroletizia,,,,,,,FALSE
東京大学吹奏楽部,東京大学,運動系（スポーツ・アウトドア）,,@utwe,@_brassacademy_,,,,,,FALSE
東京大学立て看同好会,東京大学,文化系（音楽・演劇・アート）,,@tatekan_UT,,,,,,,FALSE
東京大学観世会,東京大学,学術・研究（ゼミ・研究会・勉強会）,,@todaikanze,@todaikanze,,,,,,FALSE
フィックス18期,東京大学,趣味・その他,,,,,,,,,FALSE
東京大学法学フォーラム,東京大学,文化系（音楽・演劇・アート）,,@utokyolawforum,,,,,,,FALSE
Algorette,東京大学,趣味・その他,,,,,,,,,FALSE
東大生地方創生コンソーシアム,東京大学,文化系（音楽・演劇・アート）,,@ut_local_cons,@ut_local_cons,,,,,,FALSE
公益財団法人 同志会,東京大学,趣味・その他,,,,,,,,,FALSE
UTokyo Allyship,東京大学,趣味・その他,,,,,,,,,FALSE
African Student Union,東京大学,趣味・その他,,,@asu_todai,,,,,,FALSE
ア式蹴球部女子,東京大学,運動系（スポーツ・アウトドア）,,@utashiki_women,@utashiki_women,,,,,,FALSE
ホッケー部,東京大学,運動系（スポーツ・アウトドア）,,@2025_ulysses,@utokyo_hockey,,,,,,FALSE
ラクロス部女子,東京大学,運動系（スポーツ・アウトドア）,,@tus_w_lax,@tokyo_girls_lax,,,,,,FALSE
東京大学Jazz Junk Workshop,東京大学,学術・研究（ゼミ・研究会・勉強会）,,@utjjw,@ut_jjw,,https://campus-map.jp/ut/club/215/,,週2回,,FALSE
東京大学白ばら会合唱団,東京大学,文化系（音楽・演劇・アート）,,@shirobarakai_23,@shirobarakai_choir,,https://campus-map.jp/ut/club/70/,,週2回,,FALSE
東京大学箏曲研究会,東京大学,学術・研究（ゼミ・研究会・勉強会）,,@toudaisouken,@t0y0soken,,https://gogatsusai.jp/98/visitor/project/029,,,,FALSE
東京大学コーロ・ソーノ合唱団,東京大学,文化系（音楽・演劇・アート）,,@corosono,@corosono,,https://linktr.ee/corosono,,,,FALSE
東京大学音楽部管弦楽団,東京大学,運動系（スポーツ・アウトドア）,,@todai_orchestra,@todai_orchestra,,https://campus-map.jp/ut/club/382/,,月9日,,FALSE
東京大学ジャズ研究会,東京大学,学術・研究（ゼミ・研究会・勉強会）,,@utokyojazz,@utokyojazz,,https://utokyojazz.wixsite.com/utokyojazz/about,,毎週,,FALSE
東京大学音楽部合唱団コールアカデミー,東京大学,運動系（スポーツ・アウトドア）,,@Chor_Akademie,@chor_akademie,,https://www.chor.jp/,,月4日,,FALSE
東京大学尺八部,東京大学,運動系（スポーツ・アウトドア）,,@toshaku,@chikuyukai_waseda,,https://twstalker.com/toshaku,,,,FALSE
東京大学坐禅部 陵禅会,東京大学,運動系（スポーツ・アウトドア）,,@ryouzenkai,@ryouzenkai,,https://www.komazawa-u.ac.jp/facilities/museum/overview/event/zen-experience/,,月1日,,FALSE
東京大学能狂言研究会宝生会,東京大学,学術・研究（ゼミ・研究会・勉強会）,,@todai_hosho,@ut_hosho,,https://campus-map.jp/ut/club/176/,,週1回,,FALSE
東京大学華道部,東京大学,運動系（スポーツ・アウトドア）,,@todai_kado,@u.tokyo_kado,,http://ut-base.info/circles/283,,,,FALSE
東京大学裏千家茶道同好会,東京大学,学術・研究（ゼミ・研究会・勉強会）,,@uracha_ut,@uracha_ut,,https://campus-map.jp/ut/club/6/,,月7日,,FALSE
東大美術サークル,東京大学,文化系（音楽・演劇・アート）,,@bisaku_shinkan,@ut_artclub,,https://campus-map.jp/ut/club/119/,,週1回,,FALSE
東京大学茶道部,東京大学,運動系（スポーツ・アウトドア）,,@ut_polaris,@sencha_ut,,https://campus-map.jp/ut/club/202/,,月7日,,FALSE
東京大学フラメンコ舞踏団,東京大学,学術・研究（ゼミ・研究会・勉強会）,,@B_flamenco,@utflamenco,,https://campus-map.jp/ut/club/157/,,週2回,,FALSE
東大あぐりえこん。,東京大学,趣味・その他,,@agri_econ_,@agri.econ,,https://ww.twstalker.com/agri_econ_,,,,FALSE
古流武術鹿島神流,東京大学,運動系（スポーツ・アウトドア）,,@kashima_ut,,,https://gogatsusai.jp/98/visitor/project/199,,,,FALSE
東大襖クラブ,東京大学,趣味・その他,,@fusuma_welcome,,,https://fusumaclub.com/wp/,,,,FALSE
東京大学写真文化会,東京大学,学術・研究（ゼミ・研究会・勉強会）,,@UTshabun,@utshabun,,https://campus-map.jp/ut/club/369/,,月1日,,FALSE
東京大学書道研究会,東京大学,学術・研究（ゼミ・研究会・勉強会）,,@todai_shoken_,@todai_shoken,,https://campus-map.jp/ut/club/119/,,週1回,,FALSE
東京大学放送研究会,東京大学,学術・研究（ゼミ・研究会・勉強会）,,@toudaihouken,@toudaihouken,,https://campus-map.jp/ut/club/405/,,週2回,,FALSE
東京大学狂言研究会,東京大学,学術・研究（ゼミ・研究会・勉強会）,,@todai_kyogen,@todai_kyogen,,https://campus-map.jp/ut/club/49/,,週1回,,FALSE
東京大学文学研究会,東京大学,学術・研究（ゼミ・研究会・勉強会）,,@toudai_bunken,@ut_tenmonbu,,https://note.com/bunken_u_tokyo/n/nb2d8bff7da8c,66人,月1回,,FALSE
東京大学盆栽クラブ,東京大学,学術・研究（ゼミ・研究会・勉強会）,,@UTbonsai,,,https://mobile.twstalker.com/okamex0105,,,,FALSE
東京大学雅楽部,東京大学,運動系（スポーツ・アウトドア）,,,,,https://campus-map.jp/ut/club/408/,,月３回,,FALSE
UTokyo Store,東京大学,趣味・その他,,@utokyo_gxsn,@utbc_utokyobusinessclub,,https://u-tokyo.2025.giving-campaign.jp/groups?id=66564629-acac-4372-b68d-27474d147ffd,,,,FALSE
UT-topos,東京大学,趣味・その他,,@UTtopos,@uttopos,,http://ut-base.info/circles/265,,,,FALSE
Hiroshima UT-Link,東京大学,趣味・その他,,,@hiroshima.utlink,,https://campus-map.jp/ut/club/425/,,不定期,,FALSE
東京大学アマチュア無線クラブ,東京大学,文化系（音楽・演劇・アート）,,@JA1ZLO,,,https://www.fbnews.jp/202212/musennosekai/,,週1回,,FALSE
東大みかん愛好会,東京大学,趣味・その他,,@mikanclub1139,@mikanfanclub,,https://campus-map.jp/ut/club/9/,,月9日,,FALSE
東京大学高等学校進学教育研究会,東京大学,学術・研究（ゼミ・研究会・勉強会）,,@ut_high_edc,@ut_high_edc,,https://note.com/ut_high_edc/n/n100e9c8d460d,,,,FALSE
東京大学現卒交歓部,東京大学,運動系（スポーツ・アウトドア）,,,@dream_compass_official,,https://theenhancedeffect.co.uk/portfolio/our-guarantee,,,,FALSE
UTPoker,東京大学,趣味・その他,,@ut_poker_club,@ut_poker,,https://ut-orientation.net/25/welcome/circle/463,,,,FALSE
国際人道法学生協会,東京大学,学術・研究（ゼミ・研究会・勉強会）,,,,,https://library.oapen.org/bitstream/handle/20.500.12657/57816/1/9781800081536.pdf,,,,FALSE
東大経榮会,東京大学,趣味・その他,,@UTokyoKeieiKai,@utokyokeieikai,,https://campus-map.jp/ut/club/400/,,,,FALSE
東京大学 English Speaking Society,東京大学,学術・研究（ゼミ・研究会・勉強会）,,@utess_speech,@utess2021,,https://ut-ess.com/links/,,,,FALSE
第一高等学校・東京大学弁論部,東京大学,運動系（スポーツ・アウトドア）,,@Todai_Benronbu,@todai_benron,,https://campus-map.jp/ut/club/52/,,月7日,,FALSE
東京大学航空宇宙技術研究会,東京大学,運動系（スポーツ・アウトドア）,,@UTAT_aerospace,,,http://ut-base.info/circles/62,,毎週,,FALSE
ミレニアム・プロミス・ジャパン・ユースの会,東京大学,文化系（音楽・演劇・アート）,,@mpj,@mpj.youth,,http://ut-base.info/circles/26,,週に1回,,FALSE
第76期駒場祭委員会,東京大学,趣味・その他,,@komabasai,@komabasai_pr,,https://ut-orientation.net/25/welcome/circle/144,,,,FALSE
戦前日本思想史研究会,東京大学,学術・研究（ゼミ・研究会・勉強会）,,,@nishi_no_kaito,,https://serai.jp/hobby/322770,,毎日,,FALSE
東京大学現代国際法研究会,東京大学,学術・研究（ゼミ・研究会・勉強会）,,@UT_houken,@utmilc,,https://campus-map.jp/ut/club/217/,,週2回,,FALSE
東京大学工学部丁友会RoboTech,東京大学,運動系（スポーツ・アウトドア）,,@UTRoboTech,@utrobotech,,https://u-tokyo.2025.giving-campaign.jp/groups?category=cultural&id=4bfa8d7b-9e12-4925-895e-697bf36f1349,,,,FALSE
TEDxUTokyo実行委員会,東京大学,イベント・企画（インカレ・学園祭等）,,@TEDxUTokyo,@tedxutokyo,,https://campus-map.jp/ut/club/342/,,月2日,,FALSE
KARURA Project,東京大学,趣味・その他,,@karura_urc,@karura_project,,https://linktr.ee/karuraproject,,,,FALSE
東京大学法科大学院 法律実務研究サークル,東京大学,文化系（音楽・演劇・アート）,,@utsltix,@utokyo_lre,,https://www.itojuku.co.jp/shiken/shihou/feature/univ01/tokyo.html,,,,FALSE
東大VRサークル UT-virtual,東京大学,文化系（音楽・演劇・アート）,,@UT_virtual,@utvirtualofficial,,https://campus-map.jp/ut/club/281/,,月3日,,FALSE
東京大学大学院 情報学環教育部 自治会,東京大学,運動系（スポーツ・アウトドア）,,@iii_edu,@toudai_info,,https://www.akaruisenkyo.or.jp/wp/wp-content/uploads/2017/04/vo34.pdf,,毎日,,FALSE
AFPLA東大支部,東京大学,運動系（スポーツ・アウトドア）,,@AFPLA_UT_2022,@afpla_ut,,https://campus-map.jp/ut/club/180/,,週1回,,FALSE
東京大学Diligent,東京大学,学術・研究（ゼミ・研究会・勉強会）,,@UTokyoDiligent,@utokyodiligent,,http://ut-base.info/circles/216,1000人,毎週,,FALSE
MeDCraft,東京大学,趣味・その他,,,,,https://www.link-j.org/member_event/article-50912.html,,月5日,,FALSE
Business Contest KING 実行委員会,東京大学,イベント・企画（インカレ・学園祭等）,,@waav_king,@businesscontest_king,,https://campus-map.jp/hit/club/83/,,週2回,,FALSE
環境三四郎,東京大学,趣味・その他,,,,,https://ut-base.info/circles?search%5Bgrade%5D=%E5%AD%A6%E9%83%A8%E7%94%9F%2B%E9%99%A2%E7%94%9F,,,,FALSE
The Signal,東京大学,趣味・その他,,,@signal_hosei,,https://lowlandsgravelleague.nl/svfjjht15b.html,,,,FALSE
東京大学仏教青年会,東京大学,学術・研究（ゼミ・研究会・勉強会）,,@ToyoUniv_ymba,@toyouniv_ymba,,https://www.ehonnavi.net/author.asp?n=109948&srsltid=AfmBOoqKNDmj55fTOK77fznu6bpmNBbRLeLKxLrvSwl5ySbbqjGbKMQU,,,,FALSE
公益財団法人 東京大学学生キリスト教青年会,東京大学,文化系（音楽・演劇・アート）,,@Todai_YMCA,,,https://todaiymca.or.jp/about-us/,,,,FALSE
東大聖書研究会,東京大学,学術・研究（ゼミ・研究会・勉強会）,,@KGK_UTokyo,,,https://campus-map.jp/ut/club/201/,,週１回,,FALSE
カイ・アルファ東大,東京大学,文化系（音楽・演劇・アート）,,@1Cdd5BeUD1,,,https://www.tufs.ac.jp/blog/ts/p/tanana/2016/07/,２人,月 9日,,FALSE
東大VIKINGS,東京大学,趣味・その他,,@vikings_recruit,@vikings.u.tokyo,,https://campus-map.jp/ut/club/14/,,月7日,,FALSE
柏の葉山歩会,東京大学,運動系（スポーツ・アウトドア）,,,,,http://www.kayokai.net/kayo/39/39_all.pdf,９人,月１日,,FALSE
東京大学オリエンテーリングクラブ,東京大学,文化系（音楽・演劇・アート）,,@olk_2025,@scitokyo_olt,,https://campus-map.jp/ut/club/31/,,月7日,,FALSE
鉄門バスケットボール部,東京大学,運動系（スポーツ・アウトドア）,,@tetsumon_bb2025,@ut_basketball,,https://campus-map.jp/ut/club/156/,,月6日,,FALSE
東京大学ロースクールサッカー部,東京大学,運動系（スポーツ・アウトドア）,,@ut_sepak_takraw,@todai_soccer,,https://www.tufs.ac.jp/documents/tufstoday/topics/tufsfeatured/23032701/gaisinkan2023_01.pdf,6人,週3回,,FALSE
東京大学GX学生ネットワーク,東京大学,文化系（音楽・演劇・アート）,,@utokyo_gxsn,@utokyo_gxsn,,https://linktr.ee/utokyo_gxsn,,,,FALSE
東京大学法律相談所,東京大学,学術・研究（ゼミ・研究会・勉強会）,,@UT_Hoso,,,https://ut-hoso.org/,,毎週,,FALSE
FOS,東京大学,趣味・その他,,@Wit,@shibusawa,,https://campus-map.jp/ut/club/389/,,週1日,,FALSE
学生団体ALOHA,東京大学,学術・研究（ゼミ・研究会・勉強会）,,@aloha_u_tokyo,,,https://aloha.yabi-works.com/,,月8日,,FALSE
東京大学アルバム編集会,東京大学,文化系（音楽・演劇・アート）,,@SophiaUniv_JP,@sophiauniversity,,https://www.ut-album.org/satsuei/circle/,,,,FALSE
五月祭常任委員会,東京大学,趣味・その他,,@gogatsusai,@gogatsusai,,https://linktr.ee/gogatsusai,,,,FALSE
飯舘村ホッププロジェクト,東京大学,文化系（音楽・演劇・アート）,,@todai_murajuku,@todai.murajuku,,https://todai-murajuku.com/wp/wp-content/uploads/%E3%82%80%E3%82%89%E5%A1%BE%E3%81%9F%E3%82%99%E3%82%88%E3%82%8A2021%E6%98%A5%E5%8F%B7.pdf,,,,FALSE
東京大学工学部丁友会,東京大学,運動系（スポーツ・アウトドア）,,@ut_tuk,@teiyukai,,https://note.com/sokieele/n/n790fbf89c929,,,,FALSE
180 Degrees Consulting Tokyo,東京大学,趣味・その他,,@HNdpjqeqlp,@180dctokyo,,https://campus-map.jp/ut/club/367/,,週2回,,FALSE
アイセック東京大学委員会,東京大学,文化系（音楽・演劇・アート）,,@AIESEC_TokyoU,@aiesec_to,,https://campus-map.jp/ut/club/178/,,月7日,,FALSE
東京大学点友会,東京大学,学術・研究（ゼミ・研究会・勉強会）,,@toride,,,https://ima.fa.geidai.ac.jp/?page_id=53,,月7日,,FALSE
